基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
中科沃土沃安中短利率C,007034,0.00亿元（2020-09-30）,0.64%,0.63%,1.17%,2.21%,--,3.72%,田钊/马洪娟,1年又4天,2.23%,1年又44天/5年又330天
永赢惠益债券A,006043,44.11亿元（2020-09-30）,0.83%,1.46%,1.45%,2.71%,--,10.30%,杨野/吴玮/江凌,23天,0.57%,128天/1年又87天/1年又45天
天弘智荟6个月持有期债券C,009390,1.10亿元（2020-11-04）,0.28%,--,--,--,--,0.35%,王昌俊,67天,0.35%,2年又271天
长城泰丰纯债A,008309,1.00亿元（2020-09-30）,0.22%,0.54%,--,--,--,0.91%,程书峰,167天,0.91%,1年又136天
汇添富利率债,472007,0.30亿元（2020-06-30）,0.58%,0.93%,0.93%,2.02%,--,2.23%,蒋文玲,72天,0.86%,6年又346天
方正富邦添利纯债C,007312,0.00亿元（2020-09-30）,0.46%,0.93%,1.60%,2.42%,--,3.48%,王靖,202天,1.24%,4年又243天
易方达安悦超短债C,006663,6.69亿元（2020-09-30）,0.44%,0.85%,1.26%,2.38%,--,6.43%,梁莹/刘朝阳,2年又37天,6.43%,6年又110天/8年又115天
万家鑫悦纯债A,006172,28.65亿元（2020-09-30）,1.05%,1.67%,1.38%,3.87%,--,9.82%,周潜玮,1年又112天,5.19%,2年又316天
光大恒利纯债,002523,63.72亿元（2020-09-30）,0.84%,1.38%,1.38%,3.05%,11.23%,15.49%,魏丽,2年又230天,10.36%,4年又252天
华夏理财30天债券A,001057,4.28亿元（2020-09-30）,--,--,--,--,--,0.59%,周飞,4年又47天,0.17%,4年又83天
平安5-10年期政策性金融债C,007860,0.00亿元（2020-09-30）,1.18%,2.05%,2.11%,1.30%,--,1.46%,张文平,1年又51天,1.46%,5年又164天
大成月添利债券B,091021,0.13亿元（2020-09-30）,0.29%,0.63%,0.91%,--,--,0.96%,陈会荣,3年又290天,-26.41%,4年又158天
红塔红土盛平中短债债券A,008815,4.52亿元（2020-09-30）,0.68%,1.15%,1.54%,--,--,1.81%,梁钧,66天,0.83%,6年又24天
大成月添利债券E,001497,0.00亿元（2020-09-30）,0.25%,0.61%,3.20%,--,--,3.24%,陈会荣,3年又290天,-12.04%,4年又158天
中融恒鑫纯债A,007560,43.76亿元（2020-09-30）,0.46%,0.98%,0.95%,3.17%,--,4.82%,哈默/王玥,1年又113天,4.60%,5年又112天/6年又195天
华夏鼎康债券C,006666,0.00亿元（2020-09-30）,0.80%,1.26%,1.33%,2.38%,--,5.34%,刘明宇,138天,1.42%,3年又31天
安信中短利率债(LOF)A,167504,5.25亿元（2020-09-30）,0.85%,1.38%,1.35%,2.76%,--,4.53%,李君/张翼飞,1年又199天,4.53%,3年又16天/6年又292天
招商添裕纯债C,006490,0.00亿元（2020-09-30）,0.53%,1.13%,1.24%,1.89%,--,4.76%,向霈,1年又332天,4.76%,7年又16天
信诚景瑞债券C,003615,0.00亿元（2020-09-30）,0.53%,0.94%,1.06%,2.59%,12.74%,17.62%,邢恭海/宋海娟,87天,0.86%,143天/7年又76天
信诚景瑞债券A,003614,5.37亿元（2020-09-30）,0.53%,0.97%,1.10%,2.86%,13.39%,18.42%,邢恭海/宋海娟,87天,0.89%,143天/7年又76天
安信中短利率债(LOF)C,167505,0.01亿元（2020-09-30）,0.84%,1.36%,1.38%,2.78%,--,4.52%,李君/张翼飞,1年又199天,4.52%,3年又16天/6年又292天
财通资管鸿益中短债债券E,009942,--亿元（--）,0.37%,--,--,--,--,0.47%,李杰,73天,0.47%,8年又5天
大成月添利债券A,090021,0.45亿元（2020-09-30）,0.26%,0.55%,0.77%,--,--,0.81%,陈会荣,3年又290天,-24.83%,4年又158天
兴全恒裕债券,006985,10.25亿元（2020-09-30）,0.73%,1.07%,1.09%,1.56%,--,4.76%,高群山/王帅,1年又297天,4.69%,1年又297天/3年又7天
兴银合丰政策性金融债,007433,6.46亿元（2020-09-30）,0.91%,1.48%,1.34%,3.24%,--,4.48%,李文程/范泰奇,1年又3天,3.24%,2年又275天/3年又28天
上投摩根纯债丰利债券C,000840,0.01亿元（2020-09-30）,0.68%,1.16%,1.14%,2.11%,9.26%,17.95%,聂曙光,1年又135天,3.51%,10年又133天
易方达安悦超短债F,006664,0.22亿元（2020-09-30）,0.45%,0.89%,1.33%,2.53%,--,6.58%,梁莹/刘朝阳,2年又37天,6.58%,6年又110天/8年又115天
财通鸿益中短债债券C,006361,36.04亿元（2020-09-30）,0.38%,0.78%,1.47%,2.95%,--,9.00%,李杰,73天,0.50%,8年又5天
中融恒鑫纯债C,007561,0.00亿元（2020-09-30）,0.44%,0.90%,0.85%,2.98%,--,4.57%,哈默/王玥,1年又113天,4.37%,5年又112天/6年又195天
博时聚润纯债债券,002930,10.04亿元（2020-09-30）,0.48%,0.97%,1.17%,2.01%,8.79%,13.33%,陈黎,1年又313天,4.38%,2年又277天
信诚稳泰C,004109,11.05亿元（2020-09-30）,0.82%,1.46%,1.37%,2.01%,9.95%,14.21%,吴胤希/宋海娟,87天,1.41%,4年又89天/7年又76天
易方达安瑞短债A,006319,28.58亿元（2020-09-30）,0.44%,0.82%,1.29%,2.56%,--,6.85%,石大怿/王晓晨,2年又58天,6.85%,8年又47天/9年又151天
交银境尚收益债券A,519784,39.69亿元（2020-09-30）,0.59%,1.08%,1.17%,3.36%,15.24%,16.49%,黄莹洁,1年又103天,4.78%,5年又230天
鹏扬淳享债券C,006514,0.00亿元（2020-09-30）,0.70%,0.99%,0.97%,2.22%,--,6.36%,茹昱/焦翠/王华,69天,0.84%,69天/2年又301天/2年又332天
蜂巢添鑫纯债A,007184,42.25亿元（2020-09-30）,0.92%,1.52%,1.40%,2.16%,--,5.73%,李海涛/廖新昌,1年又178天,4.17%,1年又178天/1年又346天
永赢泰利债券A,007199,21.72亿元（2020-09-30）,0.60%,1.08%,0.96%,-0.14%,--,0.87%,徐沛琳/江凌,23天,0.43%,128天/1年又45天
上银慧永利中短期债券A,007754,0.53亿元（2020-09-30）,0.24%,0.67%,0.77%,--,--,0.68%,倪侃/楼昕宇,318天,0.68%,2年又175天/5年又244天
易方达富华纯债A,005099,0.54亿元（2020-09-30）,--,--,--,--,--,-0.46%,藏海涛,13天,-0.57%,316天
华安安敦债券A,008426,0.51亿元（2020-09-30）,0.47%,1.34%,1.37%,--,--,-0.85%,周益鸣,268天,-0.85%,2年又217天
工银瑞益债券A,009792,2.15亿元（2020-09-27）,0.01%,0.05%,--,--,--,0.06%,张略钊,105天,0.06%,3年又86天
建信信用增强债券(LOF)A,165311,0.19亿元（2020-09-30）,0.93%,1.01%,-0.14%,3.54%,7.99%,62.02%,李峰,2年又154天,9.42%,3年又241天
信诚稳泰A,004108,1.97亿元（2020-09-30）,0.83%,1.50%,1.42%,2.12%,9.96%,14.31%,吴胤希/宋海娟,87天,1.44%,4年又89天/7年又76天
国金惠宁中短期利率债A,010498,2.70亿元（2020-12-23）,--,--,--,--,--,0.12%,徐艳芳,18天,0.12%,7年又321天
建信稳定增利债券A,531008,2.74亿元（2020-09-30）,0.70%,1.02%,1.13%,3.24%,16.05%,47.34%,彭紫云,23天,0.64%,1年又179天
博时富融纯债债券,006929,10.30亿元（2020-09-30）,0.58%,1.07%,1.87%,3.21%,--,6.67%,陈黎,1年又347天,6.67%,2年又277天
申万菱信安泰惠利纯债C,005990,0.03亿元（2020-09-30）,0.73%,1.22%,1.36%,3.40%,--,11.33%,叶瑜珍/唐俊杰,136天,1.40%,7年又166天/7年又317天
鹏扬淳享债券A,006513,22.41亿元（2020-09-30）,0.73%,1.10%,1.17%,2.62%,--,7.26%,茹昱/焦翠/王华,69天,0.90%,69天/2年又301天/2年又332天
大成惠福债券,006812,6.99亿元（2020-09-30）,0.77%,1.03%,0.85%,1.13%,--,2.78%,冯佳/张俊杰,59天,0.89%,87天/5年又188天
易方达富财纯债,005667,51.53亿元（2020-09-30）,0.83%,1.29%,1.44%,3.21%,--,8.65%,张雅君/王晓晨,2年又77天,8.65%,6年又177天/9年又151天
东方恒瑞短债债券C,010567,4.24亿元（2020-12-16）,--,--,--,--,--,0.01%,刘长俊,25天,0.01%,2年又320天
天弘安利短债A,010168,0.18亿元（2020-11-24）,0.42%,--,--,--,--,0.48%,柴文婷/刘莹,47天,0.48%,3年又276天/2年又302天
国金惠宁中短期利率债C,010499,0.00亿元（2020-12-23）,--,--,--,--,--,0.12%,徐艳芳,18天,0.12%,7年又321天
人保中高等级信用债C,007265,0.05亿元（2020-09-30）,0.71%,1.09%,0.95%,-0.46%,--,-0.95%,朱锐,93天,1.09%,1年又297天
天治可转债增强债券A,000080,0.62亿元（2020-09-30）,3.11%,5.53%,3.32%,11.47%,34.57%,52.60%,王洋,1年又312天,25.08%,7年又33天
汇安嘉盛纯债债券A,007336,0.25亿元（2020-09-30）,0.47%,0.77%,0.56%,--,--,-1.32%,黄济宽,104天,0.81%,1年又59天
招商产业债券C,001868,10.12亿元（2020-09-30）,0.89%,1.30%,1.86%,3.71%,19.07%,29.03%,马龙,3年又236天,22.42%,6年又291天
海富通聚合纯债,007037,15.76亿元（2020-09-30）,0.48%,0.90%,1.22%,2.76%,--,3.57%,张靖爽/夏妍妍,1年又72天,3.57%,4年又173天/3年又6天
中信保诚稳鸿C,006012,1.21亿元（2020-09-30）,0.37%,0.66%,1.05%,1.73%,--,5.65%,何文忠,361天,1.61%,1年又288天
国联安增利债券B,253021,0.20亿元（2020-09-30）,0.47%,0.78%,0.94%,0.78%,7.17%,58.74%,陈建华,10天,0.08%,2年又52天
长信利丰债券A,005991,5.07亿元（2020-09-30）,3.67%,5.81%,6.47%,14.31%,--,16.59%,吴晖/李家春,1年又53天,16.59%,1年又257天/11年又165天
国联安增利债券A,253020,0.15亿元（2020-09-30）,0.61%,0.99%,1.15%,1.22%,8.43%,66.18%,陈建华,10天,0.08%,2年又52天
大成景安短融债券B,000129,25.84亿元（2020-09-30）,0.61%,0.99%,1.44%,3.21%,11.60%,42.74%,张俊杰,209天,1.45%,5年又188天
民生加银恒泽债券,010856,2.20亿元（2020-12-03）,0.31%,--,--,--,--,0.31%,刘昊,38天,0.31%,167天
建信稳定增利债券C,530008,4.38亿元（2020-09-30）,0.66%,0.94%,0.89%,2.82%,14.65%,130.44%,彭紫云,23天,0.61%,1年又179天
海富通集利债券,519225,0.00亿元（2020-09-30）,0.37%,0.62%,0.71%,1.27%,-19.97%,-0.08%,刘田,171天,0.68%,188天
博时汇享纯债债券A,004366,4.78亿元（2020-09-30）,0.63%,1.16%,0.48%,1.30%,8.13%,9.72%,张鹿,1年又298天,4.16%,2年又179天
建信信用增强债券(LOF)C,165314,0.06亿元（2020-09-30）,0.81%,0.88%,-0.36%,3.08%,6.85%,31.17%,李峰,2年又154天,8.46%,3年又241天
上银慧永利中短期债券C,007755,0.00亿元（2020-09-30）,0.22%,0.60%,0.62%,--,--,0.43%,倪侃/楼昕宇,318天,0.43%,2年又175天/5年又244天
凯石岐短债C,008434,0.00亿元（2020-09-30）,0.48%,0.90%,2.44%,--,--,3.43%,张明明/高海宁,16天,0.22%,16天/1年又297天
浙商中短债债券A,008505,0.00亿元（2020-08-24）,0.74%,0.96%,--,--,--,1.14%,赵柳燕/刘爱民/周锦程,90天,0.94%,278天/2年又361天/3年又328天
易方达增强回报债券A,110017,55.60亿元（2020-09-30）,3.08%,6.89%,8.84%,13.33%,31.13%,211.69%,王晓晨,228天,13.06%,9年又151天
湘财久盈中短债A,010810,2.14亿元（2020-12-23）,--,--,--,--,--,0.06%,刘勇驿,18天,0.06%,187天
华富恒盛纯债债券C,006406,0.00亿元（2020-09-30）,0.59%,0.83%,0.36%,1.44%,--,2.95%,陶祺/倪莉莎,243天,-1.41%,1年又110天/3年又121天
财通鸿益中短债债券A,006360,42.58亿元（2020-09-30）,0.40%,0.83%,1.56%,3.15%,--,9.32%,李杰,73天,0.54%,8年又5天
前海联合泰瑞纯债C,008703,0.00亿元（2020-08-13）,0.60%,0.44%,--,--,--,0.38%,张雅洁/黄浩东,150天,0.38%,5年又19天/1年又25天
汇添富高息债债券A,000174,34.34亿元（2020-09-30）,0.44%,0.19%,0.44%,2.39%,13.05%,62.56%,徐光,2年又56天,11.54%,2年又143天
华安添鑫中短债C,007020,2.46亿元（2020-09-30）,0.41%,0.88%,1.40%,3.82%,--,5.78%,郑如熙/马晓璇,1年又284天,5.76%,3年又192天/2年又130天
嘉实稳骏,003880,0.08亿元（2020-09-30）,--,--,--,--,--,0.09%,李金灿,213天,0.09%,5年又217天
中海中短债债券,000674,6.52亿元（2020-09-30）,0.39%,0.81%,1.09%,1.03%,13.75%,10.08%,邵强,1年又263天,1.99%,1年又326天
诺德安盈纯债,008937,4.95亿元（2020-09-30）,0.67%,1.18%,0.74%,--,--,0.15%,刘建岩/景辉,179天,1.05%,8年又1天/2年又203天
建信周盈安心理财债券A,530030,1.35亿元（2020-09-30）,--,--,--,--,--,0.15%,先轲宇,2年又284天,0.10%,3年又188天
湘财久盈中短债C,010811,0.01亿元（2020-12-23）,--,--,--,--,--,0.04%,刘勇驿,18天,0.04%,187天
银河家盈债券,006761,18.04亿元（2020-09-30）,0.77%,1.57%,1.57%,2.66%,--,145.51%,蒋磊,339天,1.96%,4年又138天
中银恒优12个月持有期债券A,008232,20.24亿元（2020-09-30）,0.59%,1.11%,1.34%,--,--,-0.10%,索丽娜,256天,-0.10%,1年又318天
建信稳定得利债券C,000876,0.52亿元（2020-09-30）,1.09%,3.10%,3.25%,7.46%,19.71%,39.70%,黎颖芳,3年又195天,21.80%,11年又328天
浙商中短债债券C,008506,2.61亿元（2020-08-24）,0.71%,0.89%,--,--,--,1.02%,赵柳燕/刘爱民/周锦程,90天,0.87%,278天/2年又361天/3年又328天
工银添福债券B,000185,0.16亿元（2020-09-30）,2.65%,3.90%,2.39%,7.40%,9.23%,78.38%,张洋,191天,5.38%,5年又148天
浦银安盛优化收益债券C,519112,0.03亿元（2020-09-30）,0.73%,1.02%,1.09%,2.51%,2.70%,60.16%,章潇枫,1年又110天,3.43%,3年又241天
浦银安盛优化收益债券A,519111,0.12亿元（2020-09-30）,0.77%,1.13%,1.27%,2.86%,3.79%,67.25%,章潇枫,1年又110天,3.90%,3年又241天
大成景和债券C,008601,2.22亿元（2020-08-21）,0.43%,0.55%,--,--,--,0.62%,孙丹,142天,0.62%,3年又248天
招商理财7天债券A,217025,1.55亿元（2020-09-30）,0.39%,0.78%,1.21%,--,--,1.37%,徐一/黄晓婷/许强,131天,0.96%,131天/1年又357天/4年又340天
东方恒瑞短债债券B,010566,--亿元（--）,--,--,--,--,--,0.06%,刘长俊,25天,0.06%,2年又320天
天治可转债增强债券C,000081,0.82亿元（2020-09-30）,3.06%,5.40%,3.13%,10.99%,32.86%,48.40%,王洋,1年又312天,24.08%,7年又33天
浙商惠睿纯债债券,007459,1.06亿元（2020-09-30）,0.42%,0.82%,0.76%,--,--,-0.75%,刘爱民/周锦程,340天,-0.75%,2年又361天/3年又328天
汇添富实业债债券A,000122,2.29亿元（2020-09-30）,0.65%,0.98%,1.57%,3.10%,11.81%,57.17%,徐一恒,220天,1.23%,1年又129天
中海纯债债券A,000298,0.01亿元（2020-09-30）,3.89%,2.87%,2.41%,4.08%,14.57%,30.70%,周梦婕,138天,2.59%,1年又283天
易方达增强回报债券B,110018,16.75亿元（2020-09-30）,3.02%,6.69%,8.58%,12.90%,29.47%,195.08%,王晓晨,228天,12.81%,9年又151天
国寿安保尊享债券A,000668,9.61亿元（2020-09-30）,0.76%,1.10%,1.27%,2.98%,12.87%,48.20%,董瑞倩,6年又172天,48.20%,6年又172天
信诚优质纯债债券A,550018,1.13亿元（2020-09-30）,0.50%,0.76%,1.35%,4.18%,18.51%,64.56%,吴胤希,1年又47天,6.21%,4年又89天
华夏纯债债券A,000015,32.29亿元（2020-09-30）,0.84%,1.10%,1.59%,3.00%,15.82%,38.71%,柳万军,3年又125天,16.02%,7年又12天
国泰丰祺纯债债券,006116,0.60亿元（2020-09-30）,0.73%,1.16%,1.26%,2.22%,--,6.23%,胡智磊,184天,1.46%,191天
新华纯债添利债券发起C,519153,11.02亿元（2020-09-30）,0.29%,0.58%,1.09%,2.44%,10.39%,50.02%,于泽雨,7年又10天,48.10%,8年又22天
博时利发纯债,003260,1.22亿元（2020-09-30）,0.64%,1.13%,0.65%,1.46%,13.69%,13.01%,张鹿,2年又66天,6.62%,2年又179天
工银瑞信双利债券B,485011,40.39亿元（2020-09-30）,1.42%,3.53%,3.01%,6.83%,27.31%,109.17%,陈桂都/魏欣/欧阳凯,10天,0.49%,4年又131天/9年又268天/11年又316天
平安高等级债E,010035,0.00亿元（2020-09-30）,0.40%,0.73%,--,--,--,1.05%,段玮婧,128天,0.88%,4年又6天
博时天颐债券A,050023,32.93亿元（2020-09-30）,1.78%,2.59%,0.72%,8.19%,31.71%,88.66%,王申/王衍胜,321天,3.55%,5年又235天/3年又280天
东方稳健回报债券C,009456,7.58亿元（2020-09-30）,0.41%,0.58%,1.58%,--,--,0.49%,刘长俊,241天,0.49%,2年又320天
东方稳健回报债券A,400009,0.15亿元（2020-09-30）,0.49%,0.66%,1.67%,0.74%,8.55%,41.35%,刘长俊,1年又15天,1.75%,2年又320天
中海稳健收益债券,395001,0.22亿元（2020-09-30）,0.17%,0.68%,0.86%,4.53%,16.53%,100.25%,王萍莉,138天,0.09%,1年又326天
鹏华普天债券A,160602,14.77亿元（2020-09-30）,0.63%,-0.85%,-1.00%,-0.70%,12.53%,139.95%,刘涛,2年又274天,10.38%,4年又229天
景顺长城景兴信用纯债债券C,000253,0.03亿元（2020-09-30）,0.61%,0.79%,0.79%,1.58%,7.30%,35.09%,何江波,1年又330天,3.44%,1年又331天
景顺长城四季金利债券A,000181,0.57亿元（2020-09-30）,-0.16%,2.07%,-0.96%,3.18%,11.65%,45.86%,袁媛,6年又91天,30.98%,6年又283天
大成景安短融债券E,002086,3.14亿元（2020-09-30）,0.61%,0.97%,1.39%,3.11%,11.29%,19.14%,张俊杰,209天,1.39%,5年又188天
博时天颐债券C,050123,3.82亿元（2020-09-30）,1.71%,2.48%,0.47%,7.75%,30.07%,80.39%,王申/王衍胜,321天,3.12%,5年又235天/3年又280天
华富恒稳纯债债券A,000898,13.64亿元（2020-09-30）,0.80%,1.47%,1.51%,2.85%,12.20%,26.90%,姚姣姣,2年又126天,8.46%,4年又7天
大摩双利增强债券C,000025,6.00亿元（2020-09-30）,1.06%,2.24%,3.31%,6.00%,18.18%,58.13%,张雪,5年又319天,38.59%,6年又34天
江信添福C,003426,0.00亿元（2020-09-30）,0.71%,11.69%,11.29%,11.63%,25.01%,21.56%,杨鹏飞/杨淳,1年又26天,12.62%,2年又240天/4年又168天
西部利得得尊纯债A,675100,8.31亿元（2020-09-30）,0.24%,0.71%,1.35%,4.26%,15.77%,19.30%,严志勇,2年又53天,12.26%,3年又155天
博时裕泰纯债债券,001993,11.25亿元（2020-09-30）,0.74%,1.18%,2.34%,4.33%,17.86%,27.70%,郭思洁,242天,1.60%,242天
大摩双利增强债券A,000024,18.49亿元（2020-09-30）,1.05%,2.31%,3.53%,6.43%,19.64%,61.33%,张雪,5年又319天,40.53%,6年又34天
汇添富安心中国债券C,000396,0.43亿元（2020-09-30）,0.54%,0.54%,0.93%,1.48%,12.96%,29.90%,茹奕菡/何旻,2年又18天,5.52%,2年又101天/12年又203天
海富通纯债债券A,519061,0.90亿元（2020-09-30）,-0.35%,-1.09%,-1.01%,-1.72%,10.23%,149.38%,何谦,1年又47天,1.38%,4年又250天
长信利丰债券C,519989,16.49亿元（2020-09-30）,3.70%,5.70%,6.21%,13.93%,20.20%,153.37%,吴晖/李家春,1年又200天,18.39%,1年又257天/11年又165天
富国稳健增强债券C,000109,0.96亿元（2020-09-30）,-0.42%,0.59%,0.51%,3.44%,17.16%,59.33%,俞晓斌,1年又295天,9.48%,4年又12天
华富恒稳纯债债券C,000899,0.01亿元（2020-09-30）,0.76%,1.35%,1.30%,2.44%,10.90%,23.54%,姚姣姣,2年又126天,7.42%,4年又7天
西部利得得尊纯债C,007969,4.20亿元（2020-09-30）,0.22%,0.64%,1.23%,4.00%,--,5.73%,严志勇,1年又113天,5.73%,3年又155天
信诚优质纯债债券B,550019,1.76亿元（2020-09-30）,0.42%,0.60%,1.11%,3.77%,16.55%,57.55%,吴胤希,1年又47天,5.72%,4年又89天
国寿安保尊利增强回报债券C,002721,0.44亿元（2020-09-30）,2.45%,3.81%,3.81%,9.93%,17.04%,19.73%,李捷/李一鸣,2年又2天,19.13%,4年又271天/5年又355天
泰信周期回报债券,290009,0.62亿元（2020-09-30）,0.50%,0.82%,0.90%,3.12%,11.07%,62.78%,郑宇光/何俊春,89天,0.82%,131天/13年又339天
景顺长城景盛双息收益债券C,002066,0.06亿元（2020-09-30）,0.71%,1.26%,1.35%,0.45%,5.92%,12.80%,何江波,1年又330天,4.25%,1年又331天
国金惠鑫短债债券C,006735,1.99亿元（2020-09-30）,0.53%,0.91%,1.30%,2.74%,--,5.00%,徐艳芳,1年又289天,5.00%,7年又321天
华安安悦债券C,005532,0.00亿元（2020-09-30）,0.64%,1.14%,1.41%,3.17%,--,13.58%,郑如熙,2年又311天,13.58%,3年又192天
江信添福A,003425,0.14亿元（2020-09-30）,0.73%,1.01%,0.72%,1.18%,19.49%,16.60%,杨鹏飞/杨淳,1年又26天,2.11%,2年又240天/4年又168天
华泰紫金周周购3月滚动债C,008942,6.57亿元（2020-09-30）,5.96%,-1.83%,-1.33%,--,--,-0.10%,李博良/陈晨,276天,-0.86%,3年又140天/1年又311天
天弘债券发起式B,420108,0.15亿元（2020-09-30）,1.17%,1.54%,1.63%,5.34%,15.17%,32.69%,刘洋,1年又15天,5.54%,3年又276天
富国天盈债券(LOF)C,161015,13.87亿元（2020-09-30）,-0.23%,0.51%,1.00%,3.98%,19.08%,88.70%,俞晓斌,1年又295天,9.14%,4年又12天
海富通纯债债券C,519060,0.14亿元（2020-09-30）,-0.44%,-1.10%,-1.19%,-2.06%,9.16%,142.96%,何谦,1年又47天,0.97%,4年又250天
华夏纯债债券C,000016,5.16亿元（2020-09-30）,0.77%,1.01%,1.43%,2.61%,14.37%,34.32%,柳万军,3年又125天,14.37%,7年又12天
国寿安保尊利增强回报债券A,002720,1.60亿元（2020-09-30）,2.43%,3.97%,3.97%,10.29%,18.28%,21.60%,李捷/李一鸣,2年又2天,19.92%,4年又271天/5年又355天
工银瑞信双利债券A,485111,165.38亿元（2020-09-30）,1.44%,3.63%,3.18%,7.25%,28.69%,118.01%,陈桂都/魏欣/欧阳凯,10天,0.54%,4年又131天/9年又268天/11年又316天
天弘债券发起式A,420008,0.73亿元（2020-09-30）,1.22%,1.66%,1.83%,6.00%,16.86%,37.88%,刘洋,1年又15天,6.10%,3年又276天
中欧纯债债券(LOF)E,002592,0.81亿元（2020-09-30）,0.81%,1.23%,1.06%,2.87%,12.05%,12.51%,华李成,163天,1.31%,2年又288天
国投瑞银岁赢利债券,002355,0.08亿元（2020-09-30）,0.71%,0.44%,0.71%,1.26%,7.42%,14.35%,吴潇,1年又175天,2.54%,4年又13天
光大增利收益债券C,360009,0.21亿元（2020-09-30）,-0.63%,1.12%,1.52%,6.02%,17.89%,62.08%,黄波,1年又67天,9.69%,1年又94天
中金纯债A,000801,1.01亿元（2020-09-30）,0.26%,0.26%,0.79%,2.14%,11.84%,26.15%,石玉,2年又331天,11.25%,4年又179天
景顺长城景兴信用纯债债券A,000252,1.41亿元（2020-09-30）,0.61%,0.96%,1.05%,1.88%,8.59%,39.21%,何江波,1年又330天,4.20%,1年又331天
中银增利债券,163806,23.80亿元（2020-09-30）,0.89%,1.97%,2.25%,4.41%,19.23%,97.69%,方抗/奚鹏洲,6年又147天,46.64%,6年又147天/10年又239天
中航瑞明纯债C,007556,3.02亿元（2020-09-30）,0.55%,1.27%,1.70%,--,--,1.85%,茅勇峰/杜晓安,275天,1.85%,2年又210天/3年又351天
景顺长城景颐宏利债券A,001920,0.56亿元（2020-09-30）,0.58%,3.82%,0.16%,3.12%,12.82%,22.30%,彭成军/成念良,120天,2.17%,1年又242天/5年又32天
